sample_index,elapsed_us,sample_valid,calibrated_valid,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v,clean_force_n,clean_handle_torque_nm,fn_2_raw_v,ft_2_raw_v,fn_2_zero_v,ft_2_zero_v,clean_force_2_n,clean_handle_torque_2_nm
79,794524,1,1,-0.055,-2.359,-0.059,-2.34,0.002457748832,-4.010994528e-05,-0.23,-3.126,-0.733,-3.738,0.5706255699,0.0002448740012
80,805481,1,1,-0.055,-2.359,-0.059,-2.34,0.002457748832,-4.010994528e-05,-0.237,-3.134,-0.733,-3.738,0.5626844586,0.0002416730339
81,813956,1,1,-0.057,-2.361,-0.059,-2.34,0.001228874416,-4.433204478e-05,-0.237,-3.134,-0.733,-3.738,0.5626844586,0.0002416730339
82,824575,1,1,-0.056,-2.359,-0.059,-2.34,0.001843311624,-4.010994528e-05,-0.237,-3.134,-0.733,-3.738,0.5626844586,0.0002416730339
83,834642,1,1,-0.056,-2.359,-0.059,-2.34,0.001843311624,-4.010994528e-05,-0.237,-3.134,-0.733,-3.738,0.5626844586,0.0002416730339
84,843700,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.237,-3.134,-0.733,-3.738,0.5626844586,0.0002416730339
85,853709,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.232,-3.13,-0.733,-3.738,0.568356681,0.0002432735175
86,868590,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.234,-3.123,-0.733,-3.738,0.566087792,0.000246074364
87,874996,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.234,-3.123,-0.733,-3.738,0.566087792,0.000246074364
88,883874,1,1,-0.058,-2.359,-0.059,-2.34,0.0006144372081,-4.010994528e-05,-0.232,-3.126,-0.733,-3.738,0.568356681,0.0002448740012
89,893934,1,1,-0.058,-2.359,-0.059,-2.34,0.0006144372081,-4.010994528e-05,-0.239,-3.135,-0.733,-3.738,0.5604155697,0.000241272913
90,904378,1,1,-0.058,-2.359,-0.059,-2.34,0.0006144372081,-4.010994528e-05,-0.239,-3.135,-0.733,-3.738,0.5604155697,0.000241272913
91,914463,1,1,-0.058,-2.359,-0.059,-2.34,0.0006144372081,-4.010994528e-05,-0.233,-3.125,-0.733,-3.738,0.5672222365,0.0002452741221
92,923689,1,1,-0.058,-2.359,-0.059,-2.34,0.0006144372081,-4.010994528e-05,-0.229,-3.125,-0.733,-3.738,0.5717600144,0.0002452741221
93,934302,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.231,-3.127,-0.733,-3.738,0.5694911254,0.0002444738803
94,943805,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.239,-3.137,-0.733,-3.738,0.5604155697,0.0002404726711
95,954562,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.233,-3.131,-0.733,-3.738,0.5672222365,0.0002428733966
96,967493,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.233,-3.131,-0.733,-3.738,0.5672222365,0.0002428733966
97,974554,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.23,-3.126,-0.733,-3.738,0.5706255699,0.0002448740012
98,983656,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.237,-3.123,-0.733,-3.738,0.5626844586,0.000246074364
99,993627,1,1,-0.057,-2.361,-0.059,-2.34,0.001228874416,-4.433204478e-05,-0.237,-3.123,-0.733,-3.738,0.5626844586,0.000246074364
100,1004483,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.23,-3.126,-0.733,-3.738,0.5706255699,0.0002448740012
101,1014235,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.236,-3.132,-0.733,-3.738,0.5638189031,0.0002424732757
102,1023764,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.236,-3.132,-0.733,-3.738,0.5638189031,0.0002424732757
103,1034589,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.232,-3.127,-0.733,-3.738,0.568356681,0.0002444738803
104,1043859,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.232,-3.126,-0.733,-3.738,0.568356681,0.0002448740012
