tick_ms,session_id,guidewire_mode,axis1_phase,axis6_phase,cyl1_cmd,cyl2_cmd,cyl3_cmd,cyl4_cmd,compensation_enabled,force_sample_valid,calibration_zeroed,freeze_active,plc_hold_active,ads_return_fault,spacing_recovery_active,force_transition_active,manual_cylinder_override,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v,calibrated_force_n,calibrated_torque_nm,logger_dropped,axis1_segment_active,axis1_grip_assumed,axis1_invalid_reason,axis1_segment_id,axis1_handle_raw,axis1_handle_filtered,axis1_raw_mapping_increment_axis_mm,axis1_nominal_forward_increment_mm,axis1_compensated_requested_forward_increment_mm,axis1_effective_forward_increment_mm,axis1_compensation_gain,axis1_p_term,axis1_i_term,axis1_integral_limited,axis1_refer_rel_mm,axis1_actual_rel_mm,axis1_actual_forward_delta_mm,axis1_segment_master_forward_mm,axis1_segment_actual_forward_mm,axis1_session_master_forward_mm,axis1_session_actual_forward_mm,axis1_tracking_error_mm,axis6_segment_active,axis6_grip_assumed,axis6_invalid_reason,axis6_segment_id,axis6_handle_raw,axis6_handle_filtered,axis6_raw_mapping_increment_axis_mm,axis6_nominal_forward_increment_mm,axis6_compensated_requested_forward_increment_mm,axis6_effective_forward_increment_mm,axis6_compensation_gain,axis6_p_term,axis6_i_term,axis6_integral_limited,axis6_refer_rel_mm,axis6_actual_rel_mm,axis6_actual_forward_delta_mm,axis6_segment_master_forward_mm,axis6_segment_actual_forward_mm,axis6_session_master_forward_mm,axis6_session_actual_forward_mm,axis6_tracking_error_mm
112344234,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,9,-0.07651308,-0.07781637,-0.32582306,0.32582306,0.32582306,0.32582306,1.00000000,0.00000000,0.00000000,0,-89.23738440,-88.82350863,0.00000000,11.23742165,10.82408172,126.67950259,125.97754019,0.41333993,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-285.76701717,-285.76701717,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112344328,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,9,-0.07571972,-0.07698550,-0.31644350,0.31644350,0.31644350,0.31644350,1.00000000,0.00000000,0.00000000,0,-89.86054070,-89.43286824,0.00000000,11.86057796,11.43344134,127.30265889,126.58689981,0.42713662,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-285.76701717,-285.76701717,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112344390,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,9,-0.07534339,-0.07657497,-0.30789534,0.30789534,0.30789534,0.30789534,1.00000000,0.00000000,0.00000000,0,-90.16843604,-89.77159092,0.00000000,12.16847330,11.77216402,127.61055423,126.92562249,0.39630928,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-285.76701717,-285.76701717,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112344515,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,9,-0.07442630,-0.07573233,-0.32650775,0.32650775,0.32650775,0.32650775,1.00000000,0.00000000,0.00000000,0,-90.80041419,-90.43817978,0.00000000,12.80045145,12.43875288,128.24253238,127.59221135,0.36169857,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-285.76701717,-285.76701717,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112344609,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,9,-0.07314105,-0.07471320,-0.39303869,0.39303869,0.39303869,0.39303869,1.00000000,0.00000000,0.00000000,0,-91.56476088,-91.07142369,0.00000000,13.56479813,13.07199679,129.00687907,128.22545526,0.49280134,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-285.76701717,-285.76701717,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112344671,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,9,-0.07269262,-0.07420806,-0.37885919,0.37885919,0.37885919,0.37885919,1.00000000,0.00000000,0.00000000,0,-91.94362006,-91.44442188,0.00000000,13.94365732,13.44499498,129.38573825,128.59845345,0.49866234,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-285.76701717,-285.76701717,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112344734,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,9,-0.07222006,-0.07371106,-0.37274896,0.37274896,0.37274896,0.37274896,1.00000000,0.00000000,0.00000000,0,-92.31636902,-91.89077896,0.00000000,14.31640628,13.89135206,129.75848722,129.04481053,0.42505422,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-285.76701717,-285.76701717,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112344796,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,9,-0.07162981,-0.07319075,-0.39023463,0.39023463,0.39023463,0.39023463,1.00000000,0.00000000,0.00000000,0,-92.70660365,-92.23632573,0.00000000,14.70664091,14.23689882,130.14872184,129.39035729,0.46974209,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-285.76701717,-285.76701717,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112344906,1,0,1,0,0,600,50,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,9,-0.07106228,-0.07225954,-0.29931601,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-92.99996274,-92.91439145,0.00000000,0.00000000,0.00000000,130.44208093,130.06842302,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-285.76701717,-285.76701717,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112345000,1,0,1,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,9,-0.06883259,-0.07090237,-0.51744421,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-92.91439145,-92.90772246,0.00000000,0.00000000,0.00000000,130.44208093,130.06842302,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-285.76701717,-285.76701717,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112345078,1,0,2,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,9,-0.06821987,-0.07023174,-0.50296816,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-92.91439145,-92.91749331,0.00000000,0.00000000,0.00000000,130.44208093,130.06842302,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-285.76701717,-285.76701717,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112345203,1,0,2,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,9,-0.06741603,-0.06952782,-0.52794521,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-77.99996274,-92.91609748,0.00000000,0.00000000,0.00000000,130.44208093,130.06842302,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68144588,-285.76701717,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112345296,1,0,2,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,9,-0.06556427,-0.06853693,-0.74316567,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-77.99996274,-87.36330990,0.00000000,0.00000000,0.00000000,130.44208093,130.06842302,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68144588,-288.36265029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112345359,1,0,2,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,9,-0.06458545,-0.06754906,-0.74090258,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-77.99996274,-78.63049951,0.00000000,0.00000000,0.00000000,130.44208093,130.06842302,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68144588,-298.28548774,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112345500,1,0,3,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,9,-0.06365281,-0.06657500,-0.73054693,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-77.99996274,-77.98252179,0.00000000,0.00000000,0.00000000,130.44208093,130.06842302,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68144588,-300.70493545,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112345875,1,0,0,0,400,600,250,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,9,-0.06235532,-0.06552008,-0.79118834,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-77.99911672,-77.99911672,0.00000000,0.00000000,0.00000000,130.44208093,130.06842302,0.00000000,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68337755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112345984,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,12,9,-0.05827543,-0.05914435,-0.21723046,0.21723046,0.21723046,0.21723046,1.00000000,0.00000000,0.00000000,0,-78.21719321,-77.99973709,0.00000000,0.00000000,0.00000000,130.44208093,130.06842302,0.00000000,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68399792,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112346078,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,10,-0.05718861,-0.05840001,-0.30284910,0.30284910,0.30284910,0.30284910,1.00000000,0.00000000,0.00000000,0,-78.77545215,-78.39103623,0.00000000,0.30284910,0.00000000,130.74493003,130.06842302,0.30284910,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68368774,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112346171,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,10,-0.05579016,-0.05741755,-0.40684826,0.40684826,0.40684826,0.40684826,1.00000000,0.00000000,0.00000000,0,-79.51229261,-78.98178471,0.00000000,1.03968956,0.59074848,131.48177049,130.65917150,0.44894107,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68353264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112346265,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,10,-0.05421977,-0.05617717,-0.48934893,0.48934893,0.48934893,0.48934893,1.00000000,0.00000000,0.00000000,0,-80.44258190,-79.80408674,0.00000000,1.96997885,1.41305052,132.41205979,131.48147354,0.55692834,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68353264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112346359,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,10,-0.05219349,-0.05463360,-0.61002782,0.61002782,0.61002782,0.61002782,1.00000000,0.00000000,0.00000000,0,-81.60025963,-80.78613436,0.00000000,3.12765658,2.39509814,133.56973751,132.46352116,0.73255844,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68337755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112346437,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,10,-0.05052649,-0.05298381,-0.61433185,0.61433185,0.61433185,0.61433185,1.00000000,0.00000000,0.00000000,0,-82.83759765,-81.92451553,0.00000000,4.36499460,3.53347930,134.80707553,133.60190232,0.83151530,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68337755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112346515,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,10,-0.04906978,-0.05140976,-0.58499529,0.58499529,0.58499529,0.58499529,1.00000000,0.00000000,0.00000000,0,-84.01813727,-83.11904029,0.00000000,5.54553422,4.72800406,135.98761515,134.79642708,0.81753016,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68337755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112346593,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,10,-0.04771910,-0.04993714,-0.55451175,0.55451175,0.55451175,0.55451175,1.00000000,0.00000000,0.00000000,0,-85.12259977,-84.35528501,0.00000000,6.64999672,5.96424878,137.09207766,136.03267180,0.68574794,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68337755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112346687,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,10,-0.04655854,-0.04857497,-0.50410790,0.50410790,0.50410790,0.50410790,1.00000000,0.00000000,0.00000000,0,-86.14423243,-85.28661728,0.00000000,7.67162938,6.89558105,138.11371031,136.96400408,0.77604832,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68337755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112346765,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,10,-0.04536025,-0.04727993,-0.47991845,0.47991845,0.47991845,0.47991845,1.00000000,0.00000000,0.00000000,0,-87.11551395,-86.43507948,0.00000000,8.64291090,8.04404325,139.08499183,138.11246627,0.59886765,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68337755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112346843,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,10,-0.04421686,-0.04605055,-0.45842179,0.45842179,0.45842179,0.45842179,1.00000000,0.00000000,0.00000000,0,-88.03754708,-87.32112466,0.00000000,9.56494403,8.93008843,140.00702496,138.99851145,0.63485560,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68353264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112346921,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,10,-0.04361656,-0.04501235,-0.34894843,0.34894843,0.34894843,0.34894843,1.00000000,0.00000000,0.00000000,0,-88.81619421,-88.24051478,0.00000000,10.34359117,9.84947856,140.78567210,139.91790158,0.49411261,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68337755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112347000,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,10,-0.04218204,-0.04387525,-0.42330135,0.42330135,0.42330135,0.42330135,1.00000000,0.00000000,0.00000000,0,-89.66902101,-89.02171723,0.00000000,11.19641796,10.63068100,141.63849890,140.69910402,0.56573697,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68337755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112347078,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,10,-0.04119474,-0.04279836,-0.40090365,0.40090365,0.40090365,0.40090365,1.00000000,0.00000000,0.00000000,0,-90.47668872,-89.84246833,0.00000000,12.00408567,11.45143210,142.44616661,141.51985512,0.55265357,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68337755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112347156,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,10,-0.04013620,-0.04173907,-0.40071561,0.40071561,0.40071561,0.40071561,1.00000000,0.00000000,0.00000000,0,-91.27115721,-90.64833053,0.00000000,12.79855416,12.25729430,143.24063510,142.32571732,0.54125986,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68337755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112347234,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,10,-0.03903087,-0.04065665,-0.40644471,0.40644471,0.40644471,0.40644471,1.00000000,0.00000000,0.00000000,0,-92.08296890,-91.47140803,0.00000000,13.61036585,13.08037180,144.05244679,143.14879482,0.52999405,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68337755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112347296,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,10,-0.03783519,-0.03953295,-0.42444206,0.42444206,0.42444206,0.42444206,1.00000000,0.00000000,0.00000000,0,-92.92574183,-92.28254338,0.00000000,14.45313878,13.89150715,144.89521972,143.95993017,0.56163163,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68337755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112347375,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,10,-0.03733585,-0.03898368,-0.41195725,0.07422091,0.07422091,0.07422091,1.00000000,0.00000000,0.00000000,0,-92.99996274,-92.78581952,0.00000000,14.52735969,14.39478329,144.96944063,144.46320631,0.13257640,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68337755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112347437,1,0,1,0,0,600,50,100,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,10,-0.03618826,-0.03782702,-0.40969035,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-92.96153967,-92.99116239,0.00000000,0.00000000,0.00000000,144.96944063,144.63892646,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68337755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112347515,1,0,1,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,10,-0.03552134,-0.03687978,-0.33961163,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-92.96153967,-92.96448643,0.00000000,0.00000000,0.00000000,144.96944063,144.63892646,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68337755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112347593,1,0,2,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,10,-0.03453542,-0.03596301,-0.35689732,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-92.96153967,-92.96324569,0.00000000,0.00000000,0.00000000,144.96944063,144.63892646,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-300.68337755,-300.68337755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112347734,1,0,2,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,10,-0.03404652,-0.03548388,-0.35934078,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-77.99996274,-92.96278041,0.00000000,0.00000000,0.00000000,144.96944063,144.63892646,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-315.64495447,-300.68337755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112347796,1,0,2,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,10,-0.03306061,-0.03487807,-0.45436311,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-77.99996274,-86.04967387,0.00000000,0.00000000,0.00000000,144.96944063,144.63892646,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-315.64495447,-301.20293844,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112347859,1,0,2,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,10,-0.03214921,-0.03419585,-0.51166038,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-77.99996274,-79.07499548,0.00000000,0.00000000,0.00000000,144.96944063,144.63892646,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-315.64495447,-307.21883312,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112347937,1,0,2,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,10,-0.03135544,-0.03348575,-0.53257834,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-77.99996274,-78.00718154,0.00000000,0.00000000,0.00000000,144.96944063,144.63892646,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-315.64495447,-314.51331286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112348000,1,0,3,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,10,-0.03093749,-0.03284868,-0.47779789,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-77.99996274,-77.97802410,0.00000000,0.00000000,0.00000000,144.96944063,144.63892646,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-315.64495447,-315.64176809,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
